source	target	direction	stimulation	inhibition	sources	references
P23458	P42229	1	1	0	HPRD;KEGG;KEGG-MEDICUS;Lit-BM-17;PhosphoPoint;SPIKE;Wang	HPRD:11722592;Lit-BM-17:9047382;SPIKE:10781830;SPIKE:16741510
P01106	Q8N726	1	0	1	ACSN;HPRD;KEGG;SPIKE;Wang	ACSN:10373560;ACSN:10504341;ACSN:11283613;ACSN:12738781;ACSN:15095404;ACSN:17558397;ACSN:17873522;ACSN:17936558;ACSN:19815509;ACSN:19901969;ACSN:20551172;ACSN:21406394;ACSN:9308237;ACSN:9312026;HPRD:15361884;SPIKE:12209154;SPIKE:16915296
P42773	P11802	1	0	1	HPRD;HuRI;IntAct;KEGG;Lit-BM-17;PhosphoPoint;SIGNOR;SPIKE;Wang	HPRD:8001816;IntAct:17353931;IntAct:21988832;IntAct:25416956;IntAct:25910212;IntAct:27107012;IntAct:31515488;Lit-BM-17:11900540;Lit-BM-17:17353931;Lit-BM-17:21988832;Lit-BM-17:23455922;Lit-BM-17:23602568;Lit-BM-17:26186194;Lit-BM-17:8001816;SIGNOR:8891723;SPIKE:16915296
Q00987	P04637	1	0	1	BEL-Large-Corpus_ProtMapper;BioGRID;DIP;HPRD;HPRD-phos;InnateDB;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;ProtMapper;SIGNOR;SPIKE;Wang	BioGRID:10347217;BioGRID:10488081;BioGRID:10640350;BioGRID:10681559;BioGRID:10889512;BioGRID:10980696;BioGRID:11094089;BioGRID:11351297;BioGRID:11431470;BioGRID:11572869;BioGRID:11597128;BioGRID:11697899;BioGRID:11709713;BioGRID:11713288;BioGRID:11744695;BioGRID:12381304;BioGRID:12552135;BioGRID:12612087;BioGRID:12944468;BioGRID:14499615;BioGRID:15058298;BioGRID:15122315;BioGRID:15313915;BioGRID:15358376;BioGRID:15550400;BioGRID:15604276;BioGRID:1614537;BioGRID:16152627;BioGRID:16159876;BioGRID:16215989;BioGRID:16414131;BioGRID:16579792;BioGRID:16595680;BioGRID:16624812;BioGRID:16857591;BioGRID:16866370;BioGRID:16964247;BioGRID:17060322;BioGRID:17363365;BioGRID:17369817;BioGRID:18061646;BioGRID:18234963;BioGRID:18981217;BioGRID:19071110;BioGRID:19081178;BioGRID:19160491;BioGRID:19188367;BioGRID:19223463;BioGRID:19568783;BioGRID:19857530;BioGRID:19941302;BioGRID:20591651;BioGRID:20657550;BioGRID:20660730;BioGRID:21465263;BioGRID:21478269;BioGRID:21584881;BioGRID:21726810;BioGRID:21750659;BioGRID:21986495;BioGRID:22262183;BioGRID:22318540;BioGRID:22487680;BioGRID:22588298;BioGRID:22920093;BioGRID:23174211;BioGRID:23609977;BioGRID:23802716;BioGRID:24643130;BioGRID:25277184;BioGRID:25312347;BioGRID:25739118;BioGRID:25912675;BioGRID:25954860;BioGRID:26475964;BioGRID:27308622;BioGRID:27543608;BioGRID:27893708;BioGRID:27905468;BioGRID:28542145;BioGRID:28798142;BioGRID:29487367;BioGRID:29670376;BioGRID:30109812;BioGRID:7686617;BioGRID:7689721;BioGRID:8875929;BioGRID:9223638;BioGRID:9824166;DIP:10321734;DIP:10608892;DIP:11070080;DIP:11223036;DIP:11278372;DIP:12529318;DIP:16432196;DIP:17080083;DIP:17438265;DIP:17470788;DIP:18172499;DIP:18316739;DIP:19234109;DIP:19255450;DIP:20173098;DIP:21857681;DIP:24207125;DIP:24667498;DIP:7926727;DIP:8875929;DIP:9529249;HPRD-phos:11094089;HPRD-phos:17110336;HPRD:12842086;HPRD:12867035;HPRD:15604276;HPRD:16432196;HPRD:17159902;HPRD:17879958;HPRD:17936559;HPRD:18309296;HPRD:18451149;HPRD:18815136;HPRD:7686617;HPRD:9278461;InnateDB:10706102;InnateDB:15469934;InnateDB:19901969;IntAct:10196247;IntAct:11178989;IntAct:12915590;IntAct:14704432;IntAct:15848166;IntAct:16212962;IntAct:16432196;IntAct:17080083;IntAct:17139261;IntAct:17159902;IntAct:17268548;IntAct:17347673;IntAct:17438265;IntAct:17470788;IntAct:17875722;IntAct:18172499;IntAct:18309296;IntAct:18316739;IntAct:18485870;IntAct:19098711;IntAct:19166840;IntAct:19234109;IntAct:19255450;IntAct:19411066;IntAct:19656744;IntAct:20591429;IntAct:20708156;IntAct:21170087;IntAct:21726810;IntAct:21857681;IntAct:21988832;IntAct:22085928;IntAct:22575647;IntAct:22659184;IntAct:22819825;IntAct:22975381;IntAct:23776060;IntAct:24207125;IntAct:25241761;IntAct:29997244;IntAct:8875929;Lit-BM-17:10196247;Lit-BM-17:10321734;Lit-BM-17:10347217;Lit-BM-17:10435614;Lit-BM-17:10488081;Lit-BM-17:10561590;Lit-BM-17:10562557;Lit-BM-17:10608892;Lit-BM-17:10640350;Lit-BM-17:10681559;Lit-BM-17:10722742;Lit-BM-17:10766163;Lit-BM-17:10827196;Lit-BM-17:10889512;Lit-BM-17:10980696;Lit-BM-17:11046142;Lit-BM-17:11070080;Lit-BM-17:11094089;Lit-BM-17:11178989;Lit-BM-17:11223036;Lit-BM-17:11278372;Lit-BM-17:11285227;Lit-BM-17:11351297;Lit-BM-17:11384992;Lit-BM-17:11431470;Lit-BM-17:11486026;Lit-BM-17:11562347;Lit-BM-17:11572869;Lit-BM-17:11597128;Lit-BM-17:11697899;Lit-BM-17:11709713;Lit-BM-17:11713287;Lit-BM-17:11713288;Lit-BM-17:11714701;Lit-BM-17:11839577;Lit-BM-17:11925449;Lit-BM-17:12167711;Lit-BM-17:12208736;Lit-BM-17:12426395;Lit-BM-17:12529318;Lit-BM-17:12552135;Lit-BM-17:12612087;Lit-BM-17:12620407;Lit-BM-17:12690203;Lit-BM-17:12842086;Lit-BM-17:12897156;Lit-BM-17:12915590;Lit-BM-17:12944468;Lit-BM-17:14499615;Lit-BM-17:14517261;Lit-BM-17:14559824;Lit-BM-17:14596917;Lit-BM-17:14612427;Lit-BM-17:14671306;Lit-BM-17:14702041;Lit-BM-17:14704432;Lit-BM-17:14741215;Lit-BM-17:15001357;Lit-BM-17:15013777;Lit-BM-17:15053879;Lit-BM-17:15058298;Lit-BM-17:15064742;Lit-BM-17:15094782;Lit-BM-17:15122315;Lit-BM-17:15144954;Lit-BM-17:15154850;Lit-BM-17:15210108;Lit-BM-17:15242646;Lit-BM-17:15247280;Lit-BM-17:15280377;Lit-BM-17:15295102;Lit-BM-17:15308643;Lit-BM-17:15313915;Lit-BM-17:15542844;Lit-BM-17:15550400;Lit-BM-17:15558054;Lit-BM-17:15604276;Lit-BM-17:15824742;Lit-BM-17:15848166;Lit-BM-17:15908921;Lit-BM-17:15933712;Lit-BM-17:15950904;Lit-BM-17:16023600;Lit-BM-17:16055726;Lit-BM-17:16107876;Lit-BM-17:1614537;Lit-BM-17:16152627;Lit-BM-17:16159876;Lit-BM-17:16173922;Lit-BM-17:16212962;Lit-BM-17:16215989;Lit-BM-17:16338390;Lit-BM-17:16414131;Lit-BM-17:16432196;Lit-BM-17:16579792;Lit-BM-17:16595680;Lit-BM-17:16624812;Lit-BM-17:16678796;Lit-BM-17:16751805;Lit-BM-17:16845383;Lit-BM-17:16857591;Lit-BM-17:16861890;Lit-BM-17:16866370;Lit-BM-17:16870621;Lit-BM-17:16905769;Lit-BM-17:16964247;Lit-BM-17:17056014;Lit-BM-17:17098746;Lit-BM-17:17116689;Lit-BM-17:17139261;Lit-BM-17:17159902;Lit-BM-17:17268548;Lit-BM-17:17290220;Lit-BM-17:17297477;Lit-BM-17:17301054;Lit-BM-17:17302414;Lit-BM-17:17310983;Lit-BM-17:17318220;Lit-BM-17:17347673;Lit-BM-17:17363365;Lit-BM-17:17369817;Lit-BM-17:17380154;Lit-BM-17:17426254;Lit-BM-17:17470788;Lit-BM-17:17525743;Lit-BM-17:17591690;Lit-BM-17:17616658;Lit-BM-17:17666403;Lit-BM-17:17848574;Lit-BM-17:17875722;Lit-BM-17:17908790;Lit-BM-17:17936559;Lit-BM-17:17989425;Lit-BM-17:18061646;Lit-BM-17:18172499;Lit-BM-17:18223694;Lit-BM-17:18234963;Lit-BM-17:18309296;Lit-BM-17:18316739;Lit-BM-17:18332869;Lit-BM-17:18467333;Lit-BM-17:18485870;Lit-BM-17:18541670;Lit-BM-17:18566590;Lit-BM-17:18604177;Lit-BM-17:18665269;Lit-BM-17:18813780;Lit-BM-17:18815136;Lit-BM-17:18981217;Lit-BM-17:19033382;Lit-BM-17:19071110;Lit-BM-17:19081178;Lit-BM-17:19098711;Lit-BM-17:19106616;Lit-BM-17:19166840;Lit-BM-17:19188367;Lit-BM-17:19223463;Lit-BM-17:19255450;Lit-BM-17:19303885;Lit-BM-17:19305137;Lit-BM-17:19332559;Lit-BM-17:19357310;Lit-BM-17:19411066;Lit-BM-17:19411846;Lit-BM-17:19483087;Lit-BM-17:19568783;Lit-BM-17:19590512;Lit-BM-17:19597489;Lit-BM-17:19656744;Lit-BM-17:19805293;Lit-BM-17:19837670;Lit-BM-17:19941302;Lit-BM-17:20080206;Lit-BM-17:20124408;Lit-BM-17:20173098;Lit-BM-17:20174603;Lit-BM-17:20234175;Lit-BM-17:20235143;Lit-BM-17:20395212;Lit-BM-17:20484049;Lit-BM-17:20542919;Lit-BM-17:20570896;Lit-BM-17:20588255;Lit-BM-17:20591429;Lit-BM-17:20591651;Lit-BM-17:20639885;Lit-BM-17:20657550;Lit-BM-17:20659896;Lit-BM-17:20660730;Lit-BM-17:20694676;Lit-BM-17:20705607;Lit-BM-17:20708156;Lit-BM-17:20837658;Lit-BM-17:20847049;Lit-BM-17:20959462;Lit-BM-17:21060154;Lit-BM-17:21071676;Lit-BM-17:21075307;Lit-BM-17:21084285;Lit-BM-17:21084564;Lit-BM-17:21088494;Lit-BM-17:21098709;Lit-BM-17:21132010;Lit-BM-17:21149449;Lit-BM-17:21261729;Lit-BM-17:21268072;Lit-BM-17:21316347;Lit-BM-17:21317885;Lit-BM-17:21454483;Lit-BM-17:21465263;Lit-BM-17:21471462;Lit-BM-17:21478269;Lit-BM-17:21561866;Lit-BM-17:21572037;Lit-BM-17:21584881;Lit-BM-17:21726810;Lit-BM-17:21750659;Lit-BM-17:21887275;Lit-BM-17:21925390;Lit-BM-17:21965653;Lit-BM-17:21986495;Lit-BM-17:21988832;Lit-BM-17:22032989;Lit-BM-17:22083959;Lit-BM-17:22084066;Lit-BM-17:22085928;Lit-BM-17:22103682;Lit-BM-17:22124327;Lit-BM-17:22157679;Lit-BM-17:22227409;Lit-BM-17:22262183;Lit-BM-17:22266850;Lit-BM-17:22266868;Lit-BM-17:22301280;Lit-BM-17:22318540;Lit-BM-17:22331460;Lit-BM-17:22374672;Lit-BM-17:22389628;Lit-BM-17:22391559;Lit-BM-17:22411991;Lit-BM-17:22444248;Lit-BM-17:22474335;Lit-BM-17:22487680;Lit-BM-17:22510990;Lit-BM-17:22525275;Lit-BM-17:22575647;Lit-BM-17:22588298;Lit-BM-17:22653443;Lit-BM-17:22659184;Lit-BM-17:22737255;Lit-BM-17:22807444;Lit-BM-17:22819825;Lit-BM-17:22912717;Lit-BM-17:22914926;Lit-BM-17:22916255;Lit-BM-17:22920093;Lit-BM-17:22948151;Lit-BM-17:22975381;Lit-BM-17:23134341;Lit-BM-17:23150668;Lit-BM-17:23169665;Lit-BM-17:23201157;Lit-BM-17:23246961;Lit-BM-17:23252402;Lit-BM-17:23261415;Lit-BM-17:23318437;Lit-BM-17:23370271;Lit-BM-17:23402884;Lit-BM-17:23443559;Lit-BM-17:23483203;Lit-BM-17:23572512;Lit-BM-17:23609977;Lit-BM-17:23671280;Lit-BM-17:23728348;Lit-BM-17:23776060;Lit-BM-17:23776465;Lit-BM-17:23802716;Lit-BM-17:23826318;Lit-BM-17:23880345;Lit-BM-17:23946421;Lit-BM-17:24127580;Lit-BM-17:24200963;Lit-BM-17:24240685;Lit-BM-17:24314634;Lit-BM-17:24361594;Lit-BM-17:24413661;Lit-BM-17:24462112;Lit-BM-17:24488098;Lit-BM-17:24567357;Lit-BM-17:24621507;Lit-BM-17:24643130;Lit-BM-17:24659749;Lit-BM-17:24842904;Lit-BM-17:24926618;Lit-BM-17:24980433;Lit-BM-17:24998844;Lit-BM-17:25103245;Lit-BM-17:25156994;Lit-BM-17:25168242;Lit-BM-17:25241761;Lit-BM-17:25277184;Lit-BM-17:25283148;Lit-BM-17:25312347;Lit-BM-17:25313037;Lit-BM-17:25362358;Lit-BM-17:25384516;Lit-BM-17:25417702;Lit-BM-17:25464845;Lit-BM-17:25512388;Lit-BM-17:25543083;Lit-BM-17:25609649;Lit-BM-17:25624478;Lit-BM-17:25637791;Lit-BM-17:25739118;Lit-BM-17:25954860;Lit-BM-17:26001071;Lit-BM-17:26186194;Lit-BM-17:26203195;Lit-BM-17:26238070;Lit-BM-17:26350565;Lit-BM-17:26475964;Lit-BM-17:26540344;Lit-BM-17:26556313;Lit-BM-17:26578655;Lit-BM-17:26673821;Lit-BM-17:26876197;Lit-BM-17:26882543;Lit-BM-17:26883110;Lit-BM-17:26908445;Lit-BM-17:27031960;Lit-BM-17:27106262;Lit-BM-17:27129163;Lit-BM-17:27215386;Lit-BM-17:27282385;Lit-BM-17:27336364;Lit-BM-17:27462439;Lit-BM-17:27543608;Lit-BM-17:27807478;Lit-BM-17:27811966;Lit-BM-17:27856536;Lit-BM-17:27893708;Lit-BM-17:28082682;Lit-BM-17:28223335;Lit-BM-17:7686617;Lit-BM-17:7689721;Lit-BM-17:7926727;Lit-BM-17:8875929;Lit-BM-17:9131587;Lit-BM-17:9223638;Lit-BM-17:9271120;Lit-BM-17:9278461;Lit-BM-17:9363941;Lit-BM-17:9450543;Lit-BM-17:9529249;Lit-BM-17:9582019;Lit-BM-17:9724739;Lit-BM-17:9824166;ProtMapper:17371838;SIGNOR:10935507;SIGNOR:22337874;SIGNOR:23150757;SPIKE:11328884;SPIKE:11331603;SPIKE:15838523;SPIKE:19579266;SPIKE:20624280;SPIKE:20639885;SPIKE:9260156
P04637	Q07812	1	1	0	KEGG;SIGNOR;SPIKE;Wang	SIGNOR:14963330;SIGNOR:16151013;SPIKE:7834749
Q9UD71	P62136	1	0	1	HPRD;KEGG;LMPID;NetPath;SPIKE;Wang	HPRD:9108011;LMPID:10075680;LMPID:16428298;LMPID:9108011;NetPath:19651774;SPIKE:11440854
P62136	P06400	1	1	0	ACSN;DEPOD;DIP;ELM;HPRD;IntAct;KEGG;LMPID;Lit-BM-17;SPIKE	ACSN:10773440;ACSN:8380224;ACSN:9315635;DEPOD:8380224;DEPOD:8380637;DIP:8384581;ELM:20694007;HPRD:17274640;HPRD:8384581;IntAct:12434308;IntAct:17274640;IntAct:8384581;LMPID:20694007;Lit-BM-17:12434308;Lit-BM-17:17008050;Lit-BM-17:17274640;Lit-BM-17:8384581;SPIKE:12202491
P99999	O14727	1	1	0	BioGRID;HPRD;IntAct;KEGG;KEGG-MEDICUS;Macrophage;SIGNOR;SPIKE;Wang	BioGRID:9267021;HPRD:12147322;HPRD:9267021;IntAct:10206961;IntAct:9267021;Macrophage:10329646;Macrophage:10364241;Macrophage:10393175;Macrophage:10722681;Macrophage:10940292;Macrophage:11112785;Macrophage:11753565;Macrophage:9390557;SIGNOR:15829969;SIGNOR:15907471;SIGNOR:16977332;SIGNOR:9267021;SPIKE:10578178;SPIKE:16713569;SPIKE:9267021
P12931	P42336	1	1	0	Adhesome;KEGG;SPIKE;Wang	Adhesome:10592173;Adhesome:10830300;Adhesome:17275257;SPIKE:12750372
P00519	Q9Y6N7	1	0	1	HPRD;HPRD_MIMP;KEGG;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;dbPTM;iPTMnet	HPRD:10892742;PhosphoSite:10892742;ProtMapper:10892742;SIGNOR:10892742;SPIKE:17618275;SPIKE:20841568;dbPTM:10892742;iPTMnet:10892742
P00533	P42229	1	1	0	CancerCellMap;HPRD;KEGG;Lit-BM-17;NetPath;PhosphoPoint;SIGNOR;SPIKE;SignaLink3;Wang	CancerCellMap:10358079;HPRD:10358079;Lit-BM-17:10358079;Lit-BM-17:16729043;Lit-BM-17:24658140;Lit-BM-17:25402006;NetPath:10358079;SIGNOR:10358079;SIGNOR:16729043;SPIKE:18586824;SignaLink3:10358079;SignaLink3:16729043;SignaLink3:23331499
Q15303	P42229	1	1	0	BEL-Large-Corpus_ProtMapper;BioGRID;HPRD;KEGG;PhosphoPoint;ProtMapper;SIGNOR;SPIKE;SignaLink3;Sparser_ProtMapper;Wang	BioGRID:15534001;HPRD:15534001;ProtMapper:10508857;ProtMapper:15863494;SIGNOR:16729043;SPIKE:15534001;SignaLink3:16729043;SignaLink3:23331499
P36897	Q15796	1	1	0	ACSN;BEL-Large-Corpus_ProtMapper;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;KEGG;Kinexus_KEA;MIMP;NetPath;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:10678166;ACSN:11133108;ACSN:11274345;ACSN:11278410;ACSN:11792802;ACSN:14557817;ACSN:15548370;ACSN:16474430;ACSN:17934056;ACSN:19010789;ACSN:19920116;ACSN:20060931;ACSN:20519943;ACSN:21614932;ACSN:21900405;ACSN:9311995;ACSN:9865696;HPRD-phos:9346908;HPRD-phos:9892009;HPRD:18511908;HPRD:9346908;HPRD:9525694;HPRD:9892009;InnateDB:8980228;InnateDB:9346908;KEA:15134444;KEA:9136927;KEA:9346908;KEA:9346966;KEA:9892009;NetPath:8980228;NetPath:9463378;PhosphoSite:11043574;PhosphoSite:11879191;PhosphoSite:12145287;PhosphoSite:15134444;PhosphoSite:15731757;PhosphoSite:16641152;PhosphoSite:19540220;PhosphoSite:24244313;PhosphoSite:25727005;PhosphoSite:28288136;PhosphoSite:8980228;PhosphoSite:9346908;PhosphoSite:9346966;ProtMapper:15212693;ProtMapper:23221174;ProtMapper:26057631;ProtMapper:30093905;ProtMapper:9346908;SIGNOR:10973958;SPIKE:10085140;SPIKE:11744690;SPIKE:12220225;SPIKE:14625308;SPIKE:15104092;SPIKE:16024789;SPIKE:9235954;SPIKE:9346966;SignaLink3:12957874;SignaLink3:15350225;SignaLink3:18511908;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9346908;SignaLink3:9525694;SignaLink3:9892009;iPTMnet:15134444;iPTMnet:8980228;iPTMnet:9346908;iPTMnet:9892009;phosphoELM:15134444;phosphoELM:8980228
Q13188	Q9NRM7	1	1	0	HPRD;KEGG;PhosphoPoint;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;iPTMnet	HPRD:15688006;ProtMapper:21808241;ProtMapper:21832154;ProtMapper:23431053;ProtMapper:26898830;SIGNOR:21808241;SIGNOR:23431053;SPIKE:15688006;iPTMnet:21808241;iPTMnet:21832154;iPTMnet:23431053;iPTMnet:26898830
Q9NS23	Q13188	1	1	0	HuRI;IntAct;KEGG;Lit-BM-17;ProtMapper;REACH_ProtMapper;SIGNOR;SPIKE	IntAct:14729613;IntAct:20920251;Lit-BM-17:14729613;Lit-BM-17:17379520;Lit-BM-17:17598981;Lit-BM-17:17889669;Lit-BM-17:18347058;Lit-BM-17:20086174;Lit-BM-17:23455922;Lit-BM-17:24255178;Lit-BM-17:24366813;Lit-BM-17:26186194;ProtMapper:29063833;SIGNOR:21808241;SIGNOR:22195963;SPIKE:14729613;SPIKE:17889669;SPIKE:19962312;SPIKE:21199877
Q16539	P28482	1	0	1	ACSN;CancerCellMap;HPRD;InnateDB;IntAct;KEGG;Lit-BM-17;NetPath;PhosphoPoint;SPIKE;Wang	ACSN:11274345;ACSN:12738796;ACSN:15187187;ACSN:18039929;CancerCellMap:12697810;HPRD:12697810;HPRD:17255949;InnateDB:12697810;IntAct:17255949;IntAct:22521293;Lit-BM-17:11157753;Lit-BM-17:12697810;Lit-BM-17:17255949;Lit-BM-17:21675959;Lit-BM-17:22521293;NetPath:12697810;SPIKE:11238443
P10398	P36507	1	1	0	HPRD;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;PhosphoPoint;SIGNOR;SPIKE;Wang	HPRD:11909642;IntAct:11909642;IntAct:21988832;Lit-BM-17:11909642;Lit-BM-17:21988832;Lit-BM-17:24746704;Lit-BM-17:25852190;SIGNOR:21779497;SIGNOR:8621729;SPIKE:18039929
P15056	Q02750	1	1	0	DIP;HPRD;HPRD_KEA;HPRD_MIMP;InnateDB;IntAct;KEA;KEGG;KEGG-MEDICUS;Lit-BM-17;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	DIP:23934108;DIP:25437913;HPRD:16810323;HPRD:7731720;HPRD:8157000;HPRD:8394352;HPRD:8621729;InnateDB:15485920;IntAct:23934108;IntAct:24746704;IntAct:25155755;IntAct:25437913;IntAct:25600339;KEA:15175348;KEA:15466476;KEA:7624324;KEA:7731720;KEA:7873542;KEA:7936666;KEA:8039496;KEA:8131746;KEA:8157000;KEA:8394352;KEA:8621729;KEA:94178255;Lit-BM-17:16810323;Lit-BM-17:16888650;Lit-BM-17:17979178;Lit-BM-17:18332145;Lit-BM-17:20212043;Lit-BM-17:24746704;Lit-BM-17:25155755;Lit-BM-17:25600339;Lit-BM-17:26496610;ProtMapper:10976102;ProtMapper:14970219;ProtMapper:15342917;ProtMapper:16135787;ProtMapper:16255777;ProtMapper:17563371;ProtMapper:18567582;ProtMapper:19541618;ProtMapper:7706312;ProtMapper:7731720;ProtMapper:7935374;ProtMapper:8131746;ProtMapper:8413257;ProtMapper:9560161;SIGNOR:21900390;SIGNOR:8668348;SPIKE:18039929;SignaLink3:16810323;SignaLink3:16888650;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:7731720;SignaLink3:7835430;SignaLink3:8157000;SignaLink3:8394352;SignaLink3:8621729;iPTMnet:17667937;iPTMnet:7731720;iPTMnet:8157000;iPTMnet:8394352;iPTMnet:8621729
P04049	P36507	1	1	0	ACSN;HPRD;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;NCI-PID_ProtMapper;PhosphoPoint;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Wang;dbPTM	ACSN:7565670;ACSN:9069260;HPRD:8157000;HPRD:8393135;HPRD:9671314;HPRD:9808624;IntAct:11909642;IntAct:21988832;Lit-BM-17:11909642;Lit-BM-17:16364241;Lit-BM-17:19058874;Lit-BM-17:21988832;Lit-BM-17:24746704;Lit-BM-17:9808624;ProtMapper:10327068;ProtMapper:10567369;ProtMapper:10969079;ProtMapper:11136732;ProtMapper:11948414;ProtMapper:12750173;ProtMapper:12920017;ProtMapper:15342917;ProtMapper:15466214;ProtMapper:16129686;ProtMapper:18799465;ProtMapper:19219045;ProtMapper:19541618;ProtMapper:7898932;ProtMapper:8157000;ProtMapper:8223433;ProtMapper:8607979;ProtMapper:8933152;SIGNOR:11018021;SIGNOR:8157000;SPIKE:18039929;SignaLink3:16293107;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8157000;SignaLink3:8393135;SignaLink3:9671314;SignaLink3:9808624;dbPTM:17116858;dbPTM:18669648;dbPTM:19369195
P15056	P36507	1	1	0	HPRD;HPRD_MIMP;IntAct;KEA;KEGG;KEGG-MEDICUS;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP	HPRD:8668348;IntAct:25600339;KEA:15466476;ProtMapper:15342917;ProtMapper:16135787;ProtMapper:16255777;ProtMapper:17563371;ProtMapper:19541618;ProtMapper:7706312;ProtMapper:7731720;ProtMapper:8668348;SIGNOR:21900390;SIGNOR:8668348;SPIKE:18039929;SignaLink3:23331499;SignaLink3:8668348;iPTMnet:17667937;iPTMnet:8668348
P10398	Q02750	1	1	0	BioGRID;CancerCellMap;HPRD;HPRD_KEA;HPRD_MIMP;KEA;KEGG;KEGG-MEDICUS;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Wang;iPTMnet;phosphoELM_MIMP	BioGRID:24114843;CancerCellMap:8621729;HPRD:7731720;HPRD:8157000;HPRD:8394352;HPRD:8621729;KEA:15175348;KEA:15466476;KEA:7624324;KEA:7731720;KEA:7873542;KEA:7936666;KEA:8039496;KEA:8131746;KEA:8157000;KEA:8394352;KEA:8621729;KEA:94178255;ProtMapper:8621729;SIGNOR:21779497;SIGNOR:8621729;SPIKE:18039929;SPIKE:8621729;iPTMnet:7731720;iPTMnet:8157000;iPTMnet:8394352;iPTMnet:8621729
P36507	P28482	1	1	0	ACSN;BEL-Large-Corpus_ProtMapper;ELM;HPRD;KEGG;KEGG-MEDICUS;Lit-BM-17;Macrophage;NCI-PID_ProtMapper;NetPath;PhosphoPoint;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Sparser_ProtMapper;Wang;dbPTM;iPTMnet	ACSN:7565670;ACSN:8226933;ACSN:8388392;ELM:23047924;ELM:23519423;HPRD:11134045;HPRD:11823456;Lit-BM-17:11823456;Lit-BM-17:12788955;Lit-BM-17:21675959;Macrophage:17906627;NetPath:11823456;ProtMapper:10746662;ProtMapper:11118451;ProtMapper:11136732;ProtMapper:11337027;ProtMapper:11549292;ProtMapper:11704645;ProtMapper:11948414;ProtMapper:11971971;ProtMapper:11986622;ProtMapper:12750173;ProtMapper:12920017;ProtMapper:12932319;ProtMapper:1381507;ProtMapper:15342917;ProtMapper:15466214;ProtMapper:15811950;ProtMapper:15851026;ProtMapper:17272394;ProtMapper:17569879;ProtMapper:18799465;ProtMapper:19219045;ProtMapper:19541618;ProtMapper:19933846;ProtMapper:7559390;ProtMapper:7898932;ProtMapper:8223433;ProtMapper:8376945;ProtMapper:9447970;ProtMapper:9694850;ProtMapper:9731057;SIGNOR:10567369;SIGNOR:11971971;SIGNOR:12270934;SPIKE:18039929;SignaLink3:11134045;SignaLink3:11823456;SignaLink3:16293107;SignaLink3:18988627;SignaLink3:23331499;dbPTM:15592455;dbPTM:15951569;dbPTM:16094384;dbPTM:17081983;dbPTM:17192257;dbPTM:17389395;dbPTM:18083107;dbPTM:18669648;dbPTM:18691976;dbPTM:19053285;dbPTM:19369195;dbPTM:19494114;dbPTM:19534553;dbPTM:19690332;iPTMnet:11971971;iPTMnet:21365009;iPTMnet:8226933
Q16611	P99999	1	1	0	KEGG;KEGG-MEDICUS;Macrophage;SIGNOR;SPIKE	Macrophage:11447222;Macrophage:11741880;SIGNOR:11175253;SPIKE:11326099;SPIKE:12232790
