source	target	direction	stimulation	inhibition	sources	references
P15692	P29323	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;iTALK;talklr	Baccin2019:17318185;HPRD:17318185;LRdb:17318185;SIGNOR:17306385
P04899	Q08828	1	0	1	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:2121366;CellTalkDB:2121366;HPRD:2121366;LRdb:2121366;SIGNOR:19703466;SIGNOR:8327893;connectomeDB2020:2121366
Q08828	P04899	1	0	0	Baccin2019;HPRD;Ramilowski2015_Baccin2019	HPRD:2121366
P10144	P11717	1	1	0	CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11081635;HPRD:11081635;LRdb:11081635;SIGNOR:11081635;connectomeDB2020:11081635
P17693	Q99706	1	1	0	CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:10190900;HPRD:10190900;InnateDB:16487070;LRdb:10190900;SIGNOR:10190900;connectomeDB2020:10190900
P17693	Q8NHL6	1	1	0	CellChatDB;CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:28484462;HPRD:12853576;HPRD:12874224;HPRD:9933109;ICELLNET:9285411;ICELLNET:9382880;IntAct:16455647;IntAct:19583775;LRdb:12853576;LRdb:12874224;LRdb:15718280;LRdb:9933109;SIGNOR:15718280;connectomeDB2020:12853576;connectomeDB2020:12874224;connectomeDB2020:15718280;connectomeDB2020:9933109
Q8NHL6	P17693	1	0	0	CellPhoneDB;HPRD;IntAct	HPRD:12853576;HPRD:12874224;HPRD:9933109;IntAct:16455647;IntAct:19583775
P09429	O00206	1	1	0	CellTalkDB;HPRD;LRdb;Reactome_LRdb;SIGNOR	CellTalkDB:20348922;HPRD:16267105;SIGNOR:20547845
P98160	Q13332	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11865065;CellTalkDB:11865065;HPMR:11865065;LRdb:11865065;SIGNOR:11865065;connectomeDB2020:11865065
P05362	P20702	1	1	0	CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	LRdb:4062888;SIGNOR:7679388;connectomeDB2020:4062888
P05111	Q03167	1	0	1	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1249374210746730;CellTalkDB:12493742;HPRD:10746731;LRdb:11;LRdb:12493742;SIGNOR:10746731;connectomeDB2020:10746731;connectomeDB2020:12493742
P05362	P20701	1	1	0	BioGRID;CellChatDB;CellPhoneDB;CellTalkDB;DIP;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;IntAct;KEGG;LRdb;Lit-BM-17;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	BioGRID:11786177;BioGRID:12526797;CellChatDB:23602662;CellPhoneDB:23602662;CellTalkDB:23602662;DIP:16595626;HPMR:14507735;HPMR:16354667;IntAct:12526797;IntAct:16595626;LRdb:14507735;Lit-BM-17:11279101;Lit-BM-17:11786177;Lit-BM-17:12526797;connectomeDB2020:14507735
P05362	P11215	1	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11073102;HPRD:11073102;HPRD:9488691;LRdb:11073102;LRdb:95;connectomeDB2020:11073102;connectomeDB2020:9488691
P00734	Q96RI0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1273221212732210;CellTalkDB:12732212;HPRD:12732212;LRdb:12732212;SIGNOR:22318735;connectomeDB2020:12732212
Q8WWY8	Q9HBW0	1	1	0	CellTalkDB;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:16192275;HPMR:9525886;LRdb:16192275;SIGNOR:9525886;connectomeDB2020:9525886
P01374	P36941	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8171323;CellTalkDB:8171323;DIP:8171323;HPRD:8171323;LRdb:8171323;SIGNOR:7995952;connectomeDB2020:8171323
Q14766	P01137	1	1	0	CellChatDB-cofactors;DIP;IntAct;KEGG;SIGNOR;Wang	DIP:21677751;IntAct:21677751;SIGNOR:8432736
P41221	O75084	1	1	0	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10990458;HPMR:10990458;LRdb:10990458;SIGNOR:16273260;SIGNOR:23290138;connectomeDB2020:10990458
P41221	Q9ULW2	1	1	0	CellChatDB;KEGG;SIGNOR;Wang	SIGNOR:16273260;SIGNOR:23290138
P41221	Q9NPG1	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;KEGG;LRdb;NetPath;SIGNOR;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;NetPath:17804197;SIGNOR:15578921;SIGNOR:16273260;SIGNOR:21903638;SIGNOR:23290138;connectomeDB2020:24032637
P41221	Q9H461	1	1	0	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:21518267;LRdb:21518267;NetPath:20093360;Ramilowski2015:21518267;SIGNOR:16273260;SIGNOR:23290138;connectomeDB2020:21518267;talklr:21518267
P41221	Q9UP38	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;Kirouac2010;LRdb;MPPI;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10557084;CellPhoneDB:24032637;CellTalkDB:10557084;HPRD:10557084;LRdb:10557084;MPPI:10557084;SIGNOR:16273260;SIGNOR:23290138;connectomeDB2020:10557084
P04083	P21462	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10882119;Baccin2019:12560218;CellChatDB:23230437;CellTalkDB:10882119;HPMR:10882119;HPRD:10882119;LRdb:10882119;LRdb:13;SIGNOR:15187149;connectomeDB2020:10882119;connectomeDB2020:12560218
P21462	P04083	1	0	0	Baccin2019;HPRD;Ramilowski2015_Baccin2019	HPRD:10882119
P42127	Q01726	1	0	1	Baccin2019;CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;connectomeDB2020;iTALK;talklr	Baccin2019:128513289058374;CellTalkDB:12851328;HPRD:9058374;LRdb:12851328;LRdb:91;SIGNOR:14500544;connectomeDB2020:12851328;connectomeDB2020:9058374
P56706	Q9ULW2	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15923619;CellPhoneDB:24032637;HPMR:15923619;LRdb:15923619;NetPath:15923619;SIGNOR:15923619;SIGNOR:23290138;connectomeDB2020:15923619
P56706	Q9UP38	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15923619;CellPhoneDB:24032637;CellTalkDB:15923619;LRdb:15923619;NetPath:15923619;SIGNOR:15923619;SIGNOR:23290138;connectomeDB2020:15923619
P56706	O75197	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15923619;CellTalkDB:15923619;LRdb:15923619;SIGNOR:15578921;SIGNOR:15923619;connectomeDB2020:15923619
O00587	P46531	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:10935626;HPRD:10935626;HPRD:12486116;LRdb:10935626;LRdb:12;SIGNOR:10935626;connectomeDB2020:10935626;connectomeDB2020:12486116
O00587	Q04721	1	1	0	CancerCellMap;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	CancerCellMap:11346656;HPRD:11346656;LRdb:11346656;SIGNOR:11346656;connectomeDB2020:11346656
P14174	P04233	1	1	0	CellPhoneDB;CellPhoneDB_ICELLNET;CellTalkDB;HPRD;I2D_CellPhoneDB;ICELLNET;InnateDB-All_CellPhoneDB;Kirouac2010;Reactome_ICELLNET;SIGNOR;Wang;connectomeDB2020	HPRD:12782713;ICELLNET:12782713;SIGNOR:12782713;connectomeDB2020:12782713;connectomeDB2020:26039541
O96014	O75084	1	1	0	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10862746;CellTalkDB:10862746;LRdb:10862746;SIGNOR:16273260;SIGNOR:23290138;connectomeDB2020:10862746
O96014	Q9ULW2	1	1	0	CellChatDB;KEGG;SIGNOR;Wang	SIGNOR:16273260;SIGNOR:23290138
Q9H1J5	O75197	1	1	0	CellTalkDB;LRdb;Reactome_LRdb;SIGNOR	CellTalkDB:32196115;SIGNOR:15578921
P04114	P55157	1	0	0	BioGRID;CellTalkDB;HPRD;LRdb;Lit-BM-17;Reactome_LRdb	BioGRID:26224785;BioGRID:9915855;CellTalkDB:29650752;HPRD:11358959;HPRD:9915855;Lit-BM-17:26224785;Lit-BM-17:9915855
O14511	P04626	1	1	0	CellTalkDB;Fantom5_LRdb;LRdb;Reactome_LRdb;SIGNOR;STRING_talklr;cellsignal.com_LRdb;iTALK;talklr	CellTalkDB:32196115;SIGNOR:18415007
Q8WWG1	P04626	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Reactome_LRdb;SIGNOR;STRING_talklr;iTALK;talklr	CellTalkDB:32196115;SIGNOR:18415007
Q02297	P00533	1	1	0	BioGRID;CellPhoneDB;CellTalkDB;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;Lit-BM-17;SIGNOR	BioGRID:7730382;CellTalkDB:32251632;Lit-BM-17:24658140;Lit-BM-17:25402006;Lit-BM-17:7730382;SIGNOR:18415007
Q96S42	P36896	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11952836;CellTalkDB:11952836;LRdb:11952836;SIGNOR:19874624;connectomeDB2020:11952836
Q96S42	Q8NER5	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12606401;CellTalkDB:12606401;HPMR:12606401;LRdb:12606401;SIGNOR:15531507;connectomeDB2020:12606401
Q99748	P56159	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:91828039407096;CellTalkDB:9182803;HPRD:9407096;LRdb:9182803;LRdb:941;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9407096
Q99748	P07949	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:91828039192898;CellTalkDB:9182803;HPRD:9192898;LRdb:9182803;LRdb:919;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9192898
O95631	O95185	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10399920;Baccin2019:12810718;CellTalkDB:12810718;HPMR:12810718;HPRD:12810718;LRdb:1;LRdb:12810718;SIGNOR:10399920;connectomeDB2020:10399920;connectomeDB2020:12810718
Q9HB63	Q6ZN44	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:17174565;CellTalkDB:17174565;LRdb:17174565;SIGNOR:12598531;connectomeDB2020:17174565
P58417	Q9ULB1	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8699246;Baccin2019:9856994;HPRD:8699246;HPRD:9856994;LRdb:8699246;LRdb:9856994;SIGNOR:9856994;connectomeDB2020:8699246;connectomeDB2020:9856994
P58417	Q9Y4C0	1	1	0	CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	LRdb:9856994;SIGNOR:9856994;connectomeDB2020:9856994
P04628	Q9ULW2	1	1	0	KEGG;SIGNOR;Wang;connectomeDB2020	SIGNOR:23290138;connectomeDB2020:24599775
P04628	O00144	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:91476519147651;CellTalkDB:9147651;HPMR:9147651;HPRD:9147651;LRdb:9147651;SIGNOR:23290138;connectomeDB2020:9147651
P56703	O75084	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:24032637;CellPhoneDB:24032637;CellTalkDB:18313787;LRdb:18313787;NetPath:18313787;Ramilowski2015:18313787;SIGNOR:23290138;connectomeDB2020:18313787;connectomeDB2020:25892522;talklr:18313787
P56703	Q9H461	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15454084;Baccin2019:18528331;CellTalkDB:18528331;LRdb:15;LRdb:18528331;SIGNOR:23290138;connectomeDB2020:15454084;connectomeDB2020:18528331
P56703	Q9UP38	1	1	0	Baccin2019;CancerCellMap;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;Kirouac2010;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10557084;CancerCellMap:10557084;CellTalkDB:10557084;HPRD:10557084;LRdb:10557084;NetPath:10557084;SIGNOR:23290138;connectomeDB2020:10557084
Q93097	Q9ULV1	1	1	0	CellPhoneDB;CellTalkDB;InnateDB;LRdb;SIGNOR;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;InnateDB:21856951;LRdb:24032637;SIGNOR:23290138;connectomeDB2020:24032637
P09544	O75084	1	1	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	LRdb:23815780;Ramilowski2015:23815780;SIGNOR:23290138;connectomeDB2020:23815780;talklr:23815780
P09544	Q14332	1	1	0	CellPhoneDB;CellTalkDB;SIGNOR;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;SIGNOR:23290138;connectomeDB2020:24032637
P09544	Q9ULV1	1	1	0	CellPhoneDB;CellTalkDB;LRdb;SIGNOR;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;SIGNOR:23290138;connectomeDB2020:24032637
P09544	Q13467	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:24032637;LRdb:18302287;Ramilowski2015:18302287;SIGNOR:23290138;connectomeDB2020:18302287;talklr:18302287
P09544	Q9NPG1	1	1	0	CellPhoneDB;CellTalkDB;LRdb;NetPath;SIGNOR;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;NetPath:19038973;SIGNOR:23290138;connectomeDB2020:24032637
P09544	Q9H461	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:23815780;LRdb:23815780;Ramilowski2015:23815780;SIGNOR:23290138;connectomeDB2020:23815780;talklr:23815780
P09544	Q9UP38	1	1	0	Baccin2019;CancerCellMap;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;Kirouac2010;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10557084;CancerCellMap:10557084;CellTalkDB:10557084;HPRD:10557084;LRdb:10557084;NetPath:10557084;SIGNOR:23290138;connectomeDB2020:10557084
P56706	Q9ULV1	1	1	0	CellPhoneDB;CellTalkDB;LRdb;NetPath;SIGNOR;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;NetPath:15923619;SIGNOR:23290138;connectomeDB2020:24032637
P56705	Q14332	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12325120;CellTalkDB:12325120;HPMR:12325120;LRdb:12325120;SIGNOR:23290138;connectomeDB2020:12325120
P56705	Q9H461	1	1	0	CellPhoneDB;CellTalkDB;I2D_CellPhoneDB;SIGNOR;Wang	CellTalkDB:32103204;SIGNOR:23290138
P56705	Q9UP38	1	1	0	CellPhoneDB;CellTalkDB;I2D_CellPhoneDB;Kirouac2010;SIGNOR;Wang	CellTalkDB:32103204;SIGNOR:23290138
P00749	Q03405	1	1	0	Baccin2019;BioGRID;CellTalkDB;DIP;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11501527;Baccin2019:16456079;Baccin2019:3023326;Baccin2019:3031025;BioGRID:11501527;BioGRID:16879932;BioGRID:19017363;CellTalkDB:16456079;DIP:18376415;HPMR:16456079;HPRD:11501527;HPRD:3023326;HPRD:3031025;ICELLNET:11501527;LRdb:11501527;LRdb:16456079;LRdb:3023326;LRdb:3031025;SIGNOR:16456079;connectomeDB2020:11501527;connectomeDB2020:16456079;connectomeDB2020:3023326;connectomeDB2020:3031025
Q9BX66	P06213	1	0	0	Adhesome;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;iTALK;talklr	Adhesome:11374898;Adhesome:9447983;CellTalkDB:11374898;HPRD:11374898;LRdb:11374898
P27797	Q07954	1	0	0	Adhesome;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Adhesome:12821648;Adhesome:14980518;HPRD:12821648;HPRD:14980518;LRdb:13;LRdb:14980518;connectomeDB2020:12821648;connectomeDB2020:14980518
P01112	P06213	1	0	0	Adhesome;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	Adhesome:3109943;CellTalkDB:3109943;HPRD:3109943;LRdb:3109943;connectomeDB2020:3109943
O43184	P05556	1	1	0	Adhesome;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Adhesome:15242759;CellTalkDB:10944520;LRdb:10944520;connectomeDB2020:10944520
P78324	Q08722	1	0	0	Adhesome;Baccin2019;CellPhoneDB;HPRD;InnateDB;Wang;Wojtowicz2020;connectomeDB2020	Adhesome:12972543;Adhesome:16081415;Adhesome:17070842;Adhesome:18045614;Adhesome:18633106;Baccin2019:19144521;CellPhoneDB:23602662;HPRD:16291597;HPRD:9872987;InnateDB:16081415;InnateDB:17070842;connectomeDB2020:10572074;connectomeDB2020:23602662
Q08722	P78324	1	0	0	Adhesome;Baccin2019;CellPhoneDB;HPRD;InnateDB;Wang;Wojtowicz2020;connectomeDB2020	Adhesome:12972543;Adhesome:16081415;Adhesome:17070842;Adhesome:18045614;Adhesome:18633106;Baccin2019:29777034;CellPhoneDB:23602662;HPRD:16291597;HPRD:9872987;InnateDB:16081415;InnateDB:17070842;connectomeDB2020:10572074
Q13352	P18084	1	0	0	Adhesome;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;iTALK;talklr	Adhesome:10579726;CellTalkDB:10579726;HPRD:10579726;LRdb:10579726
P01112	Q03135	1	0	0	Adhesome;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	Adhesome:8621645;CellTalkDB:8621645;HPRD:8621645;LRdb:8621645;connectomeDB2020:8621645
P05107	P20702	1	0	0	Adhesome;DIP;HPMR;HPRD;InnateDB;IntAct	Adhesome:11937543;Adhesome:20033057;Adhesome:7621072;DIP:20679211;HPMR:4062888;HPMR:7679388;HPRD:11937543;HPRD:7621072;InnateDB:20033057;IntAct:20033057;IntAct:20679211
P05107	P11215	1	0	0	Adhesome;HPMR;HPRD;InnateDB;Wang	Adhesome:18083624;Adhesome:18209068;Adhesome:18644795;Adhesome:20639876;Adhesome:2454931;HPMR:12736251;HPRD:2454931;InnateDB:18083624;InnateDB:18209068;InnateDB:18644795
P05556	P26006	1	0	0	Adhesome;BioGRID;HPMR;HPRD;InnateDB;Wang	Adhesome:15181153;Adhesome:15254262;Adhesome:16878156;Adhesome:25808491;BioGRID:15254262;HPMR:10939329;HPRD:15254262;InnateDB:15181153
Q13352	P05106	1	0	0	Adhesome;BioGRID;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;Wang;iTALK;talklr	Adhesome:11864709;Adhesome:7593198;BioGRID:11864709;CellTalkDB:7593198;HPRD:11864709;HPRD:7593198;LRdb:119;LRdb:7593198;Lit-BM-17:11864709;Lit-BM-17:7593198
Q9Y490	P05106	1	0	0	Adhesome;CellTalkDB;ELM;HPRD;IntAct;LRdb;Lit-BM-17;Reactome_LRdb;Wang	Adhesome:10497223;Adhesome:11932255;Adhesome:12606711;Adhesome:16546176;Adhesome:17218263;CellTalkDB:32196115;ELM:12535520;ELM:12606711;ELM:18156175;ELM:20739287;ELM:9065427;HPRD:10497223;HPRD:11932255;HPRD:12606711;IntAct:16546176;Lit-BM-17:10497223;Lit-BM-17:11932255;Lit-BM-17:16546176
